Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Other,Other,2014-07-31,119000000
Reported,Other,Other,2014-08-29,85000000
Reported,Other,Other,2014-09-30,95000000
Reported,Other,Other,2014-10-31,103000000
Reported,Other,Other,2014-11-28,103000000
Reported,Other,Other,2014-12-31,128000000
Reported,Other,Other,2015-01-30,103000000
Reported,Other,Other,2015-02-27,25000000
Reported,Other,Other,2015-03-31,75000000
Reported,Other,Other,2015-04-30,50000000
Reported,Other,Other,2015-05-29,50000000
Reported,Other,Other,2015-06-30,75000000
Reported,Other,Other,2015-07-31,120000000
Reported,Other,Other,2015-08-31,145000000
Reported,Other,Other,2015-09-30,145000000
Reported,Other,Other,2015-10-30,55000000
Reported,Other,Other,2015-11-30,50000000
Reported,Other,Other,2015-12-31,25000000
Reported,Other,Other,2016-01-29,25000000
Reported,Other,Other,2016-02-29,25000000
Reported,Other,Other,2016-03-31,25000000
Reported,Other,Other,2016-04-29,85000000
Reported,Other,Other,2016-05-31,80000000
Reported,Other,Other,2016-06-30,80000000
Reported,Other,Other,2016-07-29,80000000
Reported,Other,Other,2016-08-31,30000000
Reported,Other,Other,2016-09-30,30000000
Reported,Other,Other,2016-10-31,30000000
Reported,Other,Other,2016-11-30,30000000
Reported,Other,Other,2016-12-30,30000000
Reported,Other,Other,2017-01-31,30000000
Reported,Other,Other,2017-02-28,25000000
Reported,Other,Other,2017-03-31,25000000
Reported,Other,Other,2017-04-28,25000000
Reported,Other,Other,2017-05-31,15000000
Reported,Other,Other,2017-06-30,25000000
Reported,Other,Other,2017-07-31,25000000
Reported,Other,Other,2017-08-31,35000000
Reported,Other,Other,2017-09-29,25000000
Reported,Other,Other,2017-10-31,20000000
Reported,Other,Other,2017-11-30,10000000
Reported,Other,Other,2017-12-29,5000000
Reported,Other,Other,2018-01-31,13000000
Reported,Other,Other,2018-02-28,13000000
Reported,Other,Other,2018-03-29,5000000
Reported,Other,Other,2018-04-30,15000000
Reported,Other,Other,2018-05-31,15000000
Reported,Other,Other,2018-06-29,15000000
Reported,Other,Other,2018-07-31,15000000
Reported,Other,Other,2018-08-31,5000000
Reported,Other,Other,2018-09-28,25000000
Reported,Other,Other,2018-10-31,15000000
Reported,Other,Other,2018-11-30,5000000
Reported,Other,Other,2018-12-31,25000000
Reported,Other,Other,2019-01-31,25000000
Reported,Other,Other,2019-02-28,5000000
Reported,Other,Other,2019-03-31,5000000
Reported,Other,Other,2019-04-30,25000000
Reported,Other,Other,2019-05-31,5000000
Reported,Other,Other,2019-06-30,5000000
Reported,Other,Other,2019-07-31,5000000
Reported,Other,Other,2019-08-31,25000000
Reported,Other,Other,2019-09-30,15000000
Reported,Other,Other,2019-10-31,15000000
Reported,Other,Other,2019-11-30,15000000
Reported,Other,Other,2019-12-31,35000000
Reported,Other,Other,2020-01-31,35000000
Reported,Other,Other,2020-02-29,43500000
Reported,Other,Other,2020-03-31,48500000
Reported,Other,Other,2020-04-30,10000000
Reported,Other,Other,2020-05-31,70000000
Reported,Other,Other,2020-06-30,170000000
Reported,Other,Other,2020-07-31,300000000
Reported,Other,Other,2020-08-31,220000000
Reported,Other,Other,2020-09-30,230000000
Reported,Other,Other,2020-10-31,230000000
Reported,Other,Other,2020-11-30,190000000
Reported,Other,Other,2020-12-31,148000000
Reported,Other,Other,2021-01-31,148000000
Reported,Other,Other,2021-02-28,68000000
Reported,Other,Other,2021-03-31,78000000
Reported,Other,Other,2021-04-30,70000000
Reported,Other,Other,2021-05-31,75000000
Reported,Other,Other,2021-06-30,75000000
Reported,Other,Other,2021-07-31,65000000
Reported,Other,Other,2021-08-31,65000000
Reported,Other,Other,2021-09-30,65000000
Reported,Other,Other,2021-10-31,65000000
Reported,Other,Other,2021-11-30,75000000
Reported,Other,Other,2021-12-31,75000000
Reported,Other,Other,2022-01-31,85000000
Reported,Other,Other,2022-02-28,95000000
Reported,Other,Other,2022-03-31,85000000
Reported,Other,Other,2022-04-30,257000000
Reported,Other,Other,2022-05-31,1508000000
Reported,Other,Other,2022-06-30,3834000000
Reported,Other,Other,2022-07-31,4009000000
Reported,Other,Other,2022-08-31,4629060000
Reported,Other,Other,2022-09-30,4544060000
Reported,Other,Other,2022-10-31,4549060000
Reported,Other,Other,2022-11-30,4124060000
Reported,Other,Other,2022-12-31,4194060000
Reported,Other,Other,2023-01-31,4374060000
Reported,Other,Other,2023-02-28,5191665000
Reported,Other,Other,2023-03-31,4624060000
Reported,Other,Other,2023-04-30,4884060000
Reported,Other,Other,2023-05-31,5113560000
Reported,Other,Other,2023-06-30,4832560000
Reported,Other,Total Other,2009-12-31,57000000
Reported,Other,Total Other,2010-01-31,67000000
Reported,Other,Total Other,2010-02-28,60000000
Reported,Other,Total Other,2010-03-31,70000000
Reported,Other,Total Other,2010-04-30,80000000
Reported,Other,Total Other,2010-05-31,50000000
Reported,Other,Total Other,2010-06-30,40000000
Reported,Other,Total Other,2010-07-30,84000000
Reported,Other,Total Other,2010-08-31,59000000
Reported,Other,Total Other,2010-09-30,94000000
Reported,Other,Total Other,2010-10-31,119000000
Reported,Other,Total Other,2010-11-30,79000000
Reported,Other,Total Other,2010-12-31,79000000
Reported,Other,Total Other,2011-01-31,54000000
Reported,Other,Total Other,2011-02-28,49000000
Reported,Other,Total Other,2011-03-31,49000000
Reported,Other,Total Other,2011-04-29,49000000
Reported,Other,Total Other,2011-05-31,49000000
Reported,Other,Total Other,2011-06-30,64000000
Reported,Other,Total Other,2011-07-29,164000000
Reported,Other,Total Other,2011-08-31,289000000
Reported,Other,Total Other,2011-09-30,234000000
Reported,Other,Total Other,2011-10-31,179800000
Reported,Other,Total Other,2011-11-30,87800000
Reported,Other,Total Other,2011-12-30,142000000
Reported,Other,Total Other,2012-01-31,142000000
Reported,Other,Total Other,2012-02-29,69000000
Reported,Other,Total Other,2012-03-30,34000000
Reported,Other,Total Other,2012-04-30,44000000
Reported,Other,Total Other,2012-05-31,39000000
Reported,Other,Total Other,2012-06-29,44000000
Reported,Other,Total Other,2012-07-31,54000000
Reported,Other,Total Other,2012-08-31,59000000
Reported,Other,Total Other,2012-09-28,59000000
Reported,Other,Total Other,2012-10-31,99000000
Reported,Other,Total Other,2012-11-30,99000000
Reported,Other,Total Other,2012-12-31,99000000
Reported,Other,Total Other,2013-01-31,99000000
Reported,Other,Total Other,2013-02-28,94000000
Reported,Other,Total Other,2013-03-28,94000000
Reported,Other,Total Other,2013-04-30,84000000
Reported,Other,Total Other,2013-05-31,84000000
Reported,Other,Total Other,2013-06-28,104000000
Reported,Other,Total Other,2013-07-31,104000000
Reported,Other,Total Other,2013-08-30,104000000
Reported,Other,Total Other,2013-09-30,109000000
Reported,Other,Total Other,2013-10-31,109000000
Reported,Other,Total Other,2013-11-29,109000000
Reported,Other,Total Other,2013-12-31,109000000
Reported,Other,Total Other,2014-01-31,109000000
Reported,Other,Total Other,2014-02-28,109000000
Reported,Other,Total Other,2014-03-31,94000000
Reported,Other,Total Other,2014-04-30,99000000
Reported,Other,Total Other,2014-05-30,104000000
Reported,Other,Total Other,2014-06-30,79000000
Reported,Other,Total Other,2014-07-31,119000000
Reported,Other,Total Other,2014-08-29,85000000
Reported,Other,Total Other,2014-09-30,95000000
Reported,Other,Total Other,2014-10-31,103000000
Reported,Other,Total Other,2014-11-28,103000000
Reported,Other,Total Other,2014-12-31,128000000
Reported,Other,Total Other,2015-01-30,103000000
Reported,Other,Total Other,2015-02-27,25000000
Reported,Other,Total Other,2015-03-31,75000000
Reported,Other,Total Other,2015-04-30,50000000
Reported,Other,Total Other,2015-05-29,50000000
Reported,Other,Total Other,2015-06-30,75000000
Reported,Other,Total Other,2015-07-31,120000000
Reported,Other,Total Other,2015-08-31,145000000
Reported,Other,Total Other,2015-09-30,145000000
Reported,Other,Total Other,2015-10-30,55000000
Reported,Other,Total Other,2015-11-30,50000000
Reported,Other,Total Other,2015-12-31,25000000
Reported,Other,Total Other,2016-01-29,25000000
Reported,Other,Total Other,2016-02-29,25000000
Reported,Other,Total Other,2016-03-31,25000000
Reported,Other,Total Other,2016-04-29,85000000
Reported,Other,Total Other,2016-05-31,80000000
Reported,Other,Total Other,2016-06-30,80000000
Reported,Other,Total Other,2016-07-29,80000000
Reported,Other,Total Other,2016-08-31,30000000
Reported,Other,Total Other,2016-09-30,30000000
Reported,Other,Total Other,2016-10-31,30000000
Reported,Other,Total Other,2016-11-30,30000000
Reported,Other,Total Other,2016-12-30,30000000
Reported,Other,Total Other,2017-01-31,30000000
Reported,Other,Total Other,2017-02-28,25000000
Reported,Other,Total Other,2017-03-31,25000000
Reported,Other,Total Other,2017-04-28,25000000
Reported,Other,Total Other,2017-05-31,15000000
Reported,Other,Total Other,2017-06-30,25000000
Reported,Other,Total Other,2017-07-31,25000000
Reported,Other,Total Other,2017-08-31,35000000
Reported,Other,Total Other,2017-09-29,25000000
Reported,Other,Total Other,2017-10-31,20000000
Reported,Other,Total Other,2017-11-30,10000000
Reported,Other,Total Other,2017-12-29,5000000
Reported,Other,Total Other,2018-01-31,13000000
Reported,Other,Total Other,2018-02-28,13000000
Reported,Other,Total Other,2018-03-29,5000000
Reported,Other,Total Other,2018-04-30,15000000
Reported,Other,Total Other,2018-05-31,15000000
Reported,Other,Total Other,2018-06-29,15000000
Reported,Other,Total Other,2018-07-31,15000000
Reported,Other,Total Other,2018-08-31,5000000
Reported,Other,Total Other,2018-09-28,25000000
Reported,Other,Total Other,2018-10-31,15000000
Reported,Other,Total Other,2018-11-30,5000000
Reported,Other,Total Other,2018-12-31,25000000
Reported,Other,Total Other,2019-01-31,25000000
Reported,Other,Total Other,2019-02-28,5000000
Reported,Other,Total Other,2019-03-31,5000000
Reported,Other,Total Other,2019-04-30,25000000
Reported,Other,Total Other,2019-05-31,5000000
Reported,Other,Total Other,2019-06-30,5000000
Reported,Other,Total Other,2019-07-31,5000000
Reported,Other,Total Other,2019-08-31,25000000
Reported,Other,Total Other,2019-09-30,15000000
Reported,Other,Total Other,2019-10-31,15000000
Reported,Other,Total Other,2019-11-30,15000000
Reported,Other,Total Other,2019-12-31,35000000
Reported,Other,Total Other,2020-01-31,35000000
Reported,Other,Total Other,2020-02-29,43500000
Reported,Other,Total Other,2020-03-31,48500000
Reported,Other,Total Other,2020-04-30,10000000
Reported,Other,Total Other,2020-05-31,70000000
Reported,Other,Total Other,2020-06-30,170000000
Reported,Other,Total Other,2020-07-31,300000000
Reported,Other,Total Other,2020-08-31,220000000
Reported,Other,Total Other,2020-09-30,230000000
Reported,Other,Total Other,2020-10-31,230000000
Reported,Other,Total Other,2020-11-30,190000000
Reported,Other,Total Other,2020-12-31,148000000
Reported,Other,Total Other,2021-01-31,148000000
Reported,Other,Total Other,2021-02-28,68000000
Reported,Other,Total Other,2021-03-31,78000000
